Annotation Cluster 1	EnrichmentScore:3.0582680179133934
GOTERM_BP_DIRECT	GO:0006955~immune response	4	6.25	0.16734559345731315	ENSG00000163568, ENSG00000128218, ENSG00000007312, ENSG00000012124	56	497	19357	2.7819775797643	1.0	1.0	100.0
INTERPRO	IPR013106:Immunoglobulin V-set	4	6.25	0.1741417800245248	ENSG00000128218, ENSG00000007312, ENSG00000012124, ENSG00000162894	59	475	19139	2.7317038358608388	0.9999999999993903	1.0	100.0
UP_KW_PTM	KW-1015~Disulfide bond	15	23.4375	0.42079294594600414	ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000132185, ENSG00000204252, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000152127, ENSG00000083454, ENSG00000112182, ENSG00000073849, ENSG00000128218, ENSG00000012124, ENSG00000162894	49	3808	14104	1.1338106671239925	0.9975386562769042	0.8989212638036448	89.89212638036447
UP_KW_DOMAIN	KW-0732~Signal	9	14.0625	0.979618155288186	ENSG00000105369, ENSG00000042980, ENSG00000132185, ENSG00000204252, ENSG00000128218, ENSG00000007312, ENSG00000012124, ENSG00000162894, ENSG00000170006	46	4357	14500	0.6511261238786161	1.0	1.0	100.0
Annotation Cluster 3	EnrichmentScore:1.0515506467596505
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04713:Circadian entrainment	3	4.6875	0.04567141157186227	ENSG00000145349, ENSG00000176533, ENSG00000069966	30	97	8205	8.458762886597938	0.9892675320988257	1.0	100.0
KEGG_PATHWAY	hsa04725:Cholinergic synapse	3	4.6875	0.059970656844742294	ENSG00000145349, ENSG00000176533, ENSG00000069966	30	113	8205	7.261061946902656	0.9975184855603173	1.0	100.0
KEGG_PATHWAY	hsa04728:Dopaminergic synapse	3	4.6875	0.07866648901534816	ENSG00000145349, ENSG00000176533, ENSG00000069966	30	132	8205	6.215909090909091	0.9996464619443247	1.0	100.0
KEGG_PATHWAY	hsa05200:Pathways in cancer	4	6.25	0.2886851240622781	ENSG00000145349, ENSG00000068831, ENSG00000176533, ENSG00000069966	30	531	8205	2.060263653483992	0.9999999999999956	1.0	100.0
Annotation Cluster 4	EnrichmentScore:0.9998544098589324
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	4	6.25	0.004959017280015132	ENSG00000104894, ENSG00000204252, ENSG00000156738, ENSG00000012124	30	99	8205	11.05050505050505	0.3825896102484344	0.2405123380807339	24.05123380807339
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	7	10.9375	0.25206745394999686	ENSG00000083454, ENSG00000104894, ENSG00000132185, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000012124	62	1438	20587	1.6163690609717798	0.999999999999818	1.0	100.0
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	6	9.375	0.8008005708533172	ENSG00000104894, ENSG00000156738, ENSG00000176533, ENSG00000007312, ENSG00000012124, ENSG00000152127	62	2219	20587	0.8978325022896102	1.0	1.0	100.0
Annotation Cluster 5	EnrichmentScore:0.8934254629966932
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	7	10.9375	0.006514916748139217	ENSG00000071564, ENSG00000146757, ENSG00000112182, ENSG00000119866, ENSG00000144218, ENSG00000081189, ENSG00000028277	58	558	18913	4.0906871832900755	0.5553610609587749	0.40392483838463145	40.39248383846314
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	12	18.75	0.007859173626035817	ENSG00000071564, ENSG00000145349, ENSG00000146757, ENSG00000079263, ENSG00000112182, ENSG00000119866, ENSG00000171291, ENSG00000107438, ENSG00000081189, ENSG00000028277, ENSG00000110987, ENSG00000196247	56	1711	19357	2.424271520414127	0.9363073862067036	0.3918359422123572	39.07132031229235
UP_SEQ_FEATURE	REGION:Leucine-zipper	3	4.6875	0.04817569601036399	ENSG00000071564, ENSG00000112182, ENSG00000028277	62	118	20516	8.412793876435211	0.9999997747810767	1.0	100.0
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	7	10.9375	0.057150726808162036	ENSG00000071564, ENSG00000146757, ENSG00000171291, ENSG00000144218, ENSG00000081189, ENSG00000196247, ENSG00000164649	56	974	19357	2.4842145790554415	0.9999999987967595	1.0	100.0
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	7	10.9375	0.05924937782203031	ENSG00000071564, ENSG00000112182, ENSG00000119866, ENSG00000171291, ENSG00000081189, ENSG00000117318, ENSG00000168734	56	983	19357	2.46146998982706	0.9999999994471523	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	11	17.1875	0.06823830934998146	ENSG00000071564, ENSG00000146757, ENSG00000079263, ENSG00000112182, ENSG00000171291, ENSG00000144218, ENSG00000081189, ENSG00000028277, ENSG00000163568, ENSG00000196247, ENSG00000165209	35	2096	11735	1.7596101417666303	0.8516693284778248	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	11	17.1875	0.07015688813416308	ENSG00000071564, ENSG00000146757, ENSG00000112182, ENSG00000119866, ENSG00000171291, ENSG00000144218, ENSG00000081189, ENSG00000028277, ENSG00000117318, ENSG00000196247, ENSG00000164649	30	2391	11248	1.7249128676983132	0.8491130659228358	0.4307275086956838	41.416106605354216
GOTERM_MF_DIRECT	GO:0001227~transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	4	6.25	0.08069934580945892	ENSG00000071564, ENSG00000112182, ENSG00000119866, ENSG00000171291	58	336	18913	3.8819786535303775	0.9999705735022443	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	11	17.1875	0.08241414208317438	ENSG00000071564, ENSG00000146757, ENSG00000112182, ENSG00000119866, ENSG00000171291, ENSG00000144218, ENSG00000081189, ENSG00000028277, ENSG00000117318, ENSG00000196247, ENSG00000164649	30	2460	11248	1.676531165311653	0.8931401651929067	0.4307275086956838	41.416106605354216
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	4	6.25	0.1024096213787358	ENSG00000071564, ENSG00000119866, ENSG00000081189, ENSG00000077044	58	373	18913	3.496903023019321	0.9999984805185707	1.0	100.0
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	7	10.9375	0.15821668368948588	ENSG00000071564, ENSG00000146757, ENSG00000112182, ENSG00000119866, ENSG00000081189, ENSG00000028277, ENSG00000196247	58	1216	18913	1.877140993647913	0.9999999994693124	1.0	100.0
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	7	10.9375	0.18704121396551487	ENSG00000071564, ENSG00000146757, ENSG00000079263, ENSG00000112182, ENSG00000171291, ENSG00000081189, ENSG00000028277	58	1281	18913	1.7818918409647635	0.999999999992945	1.0	100.0
GOTERM_CC_DIRECT	GO:0005634~nucleus	22	34.375	0.2166655907803263	ENSG00000071564, ENSG00000171291, ENSG00000196684, ENSG00000107902, ENSG00000117318, ENSG00000243156, ENSG00000196247, ENSG00000069966, ENSG00000112137, ENSG00000077044, ENSG00000145349, ENSG00000146757, ENSG00000079263, ENSG00000112182, ENSG00000119866, ENSG00000144218, ENSG00000028277, ENSG00000081189, ENSG00000165209, ENSG00000164649, ENSG00000123600, ENSG00000168734	62	5991	20587	1.2193397623316697	0.9999999999805613	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0010~Activator	4	6.25	0.3375554582641339	ENSG00000112182, ENSG00000144218, ENSG00000081189, ENSG00000028277	35	708	11735	1.894269572235674	0.99998517354912	1.0	100.0
GOTERM_MF_DIRECT	GO:0003677~DNA binding	6	9.375	0.36969300514762454	ENSG00000071564, ENSG00000079263, ENSG00000112182, ENSG00000081189, ENSG00000028277, ENSG00000165209	58	1325	18913	1.4766167859466495	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0000785~chromatin	5	7.8125	0.3810182150020325	ENSG00000071564, ENSG00000112182, ENSG00000081189, ENSG00000028277, ENSG00000110987	62	1054	20587	1.575182101977107	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	14	21.875	0.3903943897065235	ENSG00000071564, ENSG00000117318, ENSG00000243156, ENSG00000156738, ENSG00000007312, ENSG00000145349, ENSG00000112182, ENSG00000119866, ENSG00000144218, ENSG00000028277, ENSG00000081189, ENSG00000100721, ENSG00000163568, ENSG00000164649	62	3962	20587	1.173315855465633	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	3	4.6875	0.4221452016875884	ENSG00000071564, ENSG00000081189, ENSG00000196247	58	476	18913	2.055165169516082	1.0	1.0	100.0
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	5	7.8125	0.44926553380744666	ENSG00000071564, ENSG00000119866, ENSG00000081189, ENSG00000028277, ENSG00000196247	56	1204	19357	1.43546808258187	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:1990837~sequence-specific double-stranded DNA binding	3	4.6875	0.505516863181229	ENSG00000112182, ENSG00000081189, ENSG00000028277	58	559	18913	1.75001542162729	1.0	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	19	29.6875	0.5566972355754356	ENSG00000071564, ENSG00000171291, ENSG00000196684, ENSG00000107902, ENSG00000117318, ENSG00000243156, ENSG00000196247, ENSG00000112137, ENSG00000146757, ENSG00000079263, ENSG00000112182, ENSG00000119866, ENSG00000144218, ENSG00000028277, ENSG00000081189, ENSG00000100721, ENSG00000147905, ENSG00000163568, ENSG00000164649	57	5695	17662	1.0337723148961078	0.999999914096909	1.0	100.0
Annotation Cluster 6	EnrichmentScore:0.8672310708763681
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	7	10.9375	0.006514916748139217	ENSG00000071564, ENSG00000146757, ENSG00000112182, ENSG00000119866, ENSG00000144218, ENSG00000081189, ENSG00000028277	58	558	18913	4.0906871832900755	0.5553610609587749	0.40392483838463145	40.39248383846314
UP_KW_DISEASE	KW-0991~Intellectual disability	4	6.25	0.38959624909056667	ENSG00000119866, ENSG00000144218, ENSG00000081189, ENSG00000069966	16	679	4570	1.6826215022091309	0.9807275224061284	1.0	100.0
UP_KW_DISEASE	KW-0225~Disease variant	10	15.625	0.9857871438668602	ENSG00000071564, ENSG00000112182, ENSG00000119866, ENSG00000159958, ENSG00000144218, ENSG00000081189, ENSG00000068831, ENSG00000096093, ENSG00000069966, ENSG00000007312	16	3694	4570	0.7732133188955063	0.9999999999999983	1.0	100.0
Annotation Cluster 7	EnrichmentScore:0.7053768902372599
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_LIGAND	KW-0862~Zinc	12	18.75	0.07533203983759973	ENSG00000146757, ENSG00000079263, ENSG00000173926, ENSG00000119866, ENSG00000171291, ENSG00000107438, ENSG00000042980, ENSG00000068831, ENSG00000147905, ENSG00000243156, ENSG00000196247, ENSG00000077044	21	2525	6850	1.5502121640735502	0.6659578013024149	1.0	100.0
UP_KW_DOMAIN	KW-0863~Zinc-finger	9	14.0625	0.20372173754523093	ENSG00000146757, ENSG00000079263, ENSG00000173926, ENSG00000119866, ENSG00000171291, ENSG00000068831, ENSG00000147905, ENSG00000196247, ENSG00000077044	46	1837	14500	1.5443421457480297	0.9738761150887691	0.8148869501809237	81.48869501809237
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	11	17.1875	0.28213450566347203	ENSG00000146757, ENSG00000079263, ENSG00000119866, ENSG00000171291, ENSG00000107438, ENSG00000042980, ENSG00000107902, ENSG00000243156, ENSG00000196247, ENSG00000077044, ENSG00000163644	58	2677	18913	1.3399134388726444	1.0	1.0	100.0
UP_KW_LIGAND	KW-0479~Metal-binding	14	21.875	0.34835266347854993	ENSG00000171291, ENSG00000107438, ENSG00000042980, ENSG00000068831, ENSG00000107902, ENSG00000243156, ENSG00000196247, ENSG00000077044, ENSG00000146757, ENSG00000079263, ENSG00000173926, ENSG00000119866, ENSG00000147905, ENSG00000163644	21	3978	6850	1.1479805597452655	0.9975101295953049	1.0	100.0
Annotation Cluster 8	EnrichmentScore:0.6924184235306243
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	7	10.9375	0.15821668368948588	ENSG00000071564, ENSG00000146757, ENSG00000112182, ENSG00000119866, ENSG00000081189, ENSG00000028277, ENSG00000196247	58	1216	18913	1.877140993647913	0.9999999994693124	1.0	100.0
UP_KW_PTM	KW-1017~Isopeptide bond	10	15.625	0.16001985002107325	ENSG00000071564, ENSG00000112182, ENSG00000119866, ENSG00000081189, ENSG00000147905, ENSG00000110987, ENSG00000196247, ENSG00000164649, ENSG00000123600, ENSG00000012124	49	1823	14104	1.5789179083591747	0.8531211530484375	0.640079400084293	64.0079400084293
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	7	10.9375	0.1734602896675969	ENSG00000071564, ENSG00000112182, ENSG00000119866, ENSG00000147905, ENSG00000110987, ENSG00000196247, ENSG00000164649	62	1267	20516	1.8281946177152022	1.0	1.0	100.0
UP_KW_PTM	KW-0832~Ubl conjugation	11	17.1875	0.38699032037598946	ENSG00000071564, ENSG00000112182, ENSG00000119866, ENSG00000081189, ENSG00000147905, ENSG00000110987, ENSG00000197555, ENSG00000196247, ENSG00000164649, ENSG00000123600, ENSG00000103365	49	2594	14104	1.220587541107422	0.9954065324312414	0.8989212638036448	89.89212638036447
Annotation Cluster 9	EnrichmentScore:0.6887697521140305
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	3	4.6875	0.1468516533475046	ENSG00000068831, ENSG00000176533, ENSG00000069966	30	192	8205	4.2734375	0.9999997961166844	1.0	100.0
KEGG_PATHWAY	hsa04014:Ras signaling pathway	3	4.6875	0.20248250169414922	ENSG00000068831, ENSG00000176533, ENSG00000069966	30	236	8205	3.4766949152542375	0.9999999997056924	1.0	100.0
KEGG_PATHWAY	hsa05200:Pathways in cancer	4	6.25	0.2886851240622781	ENSG00000145349, ENSG00000068831, ENSG00000176533, ENSG00000069966	30	531	8205	2.060263653483992	0.9999999999999956	1.0	100.0
Annotation Cluster 10	EnrichmentScore:0.5509177778315427
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	7	10.9375	0.057150726808162036	ENSG00000071564, ENSG00000146757, ENSG00000171291, ENSG00000144218, ENSG00000081189, ENSG00000196247, ENSG00000164649	56	974	19357	2.4842145790554415	0.9999999987967595	1.0	100.0
KEGG_PATHWAY	hsa05168:Herpes simplex virus 1 infection	5	7.8125	0.10357133270761106	ENSG00000146757, ENSG00000171291, ENSG00000028277, ENSG00000204252, ENSG00000196247	30	512	8205	2.6708984375	0.9999752242706315	1.0	100.0
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	7	10.9375	0.15821668368948588	ENSG00000071564, ENSG00000146757, ENSG00000112182, ENSG00000119866, ENSG00000081189, ENSG00000028277, ENSG00000196247	58	1216	18913	1.877140993647913	0.9999999994693124	1.0	100.0
UP_KW_DOMAIN	KW-0863~Zinc-finger	9	14.0625	0.20372173754523093	ENSG00000146757, ENSG00000079263, ENSG00000173926, ENSG00000119866, ENSG00000171291, ENSG00000068831, ENSG00000147905, ENSG00000196247, ENSG00000077044	46	1837	14500	1.5443421457480297	0.9738761150887691	0.8148869501809237	81.48869501809237
UP_SEQ_FEATURE	DOMAIN:C2H2-type	4	6.25	0.21575342382733814	ENSG00000146757, ENSG00000119866, ENSG00000171291, ENSG00000196247	62	539	20516	2.4556825662816446	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 5	4	6.25	0.2408967411667269	ENSG00000146757, ENSG00000119866, ENSG00000171291, ENSG00000196247	62	571	20516	2.318061126490029	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 11	3	4.6875	0.24179735732912022	ENSG00000146757, ENSG00000171291, ENSG00000196247	62	316	20516	3.141486320947325	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 4	4	6.25	0.2697561099308051	ENSG00000146757, ENSG00000119866, ENSG00000171291, ENSG00000196247	62	607	20516	2.180581389169368	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 10	3	4.6875	0.3013844006087952	ENSG00000146757, ENSG00000171291, ENSG00000196247	62	370	20516	2.6829991281604184	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 3	4	6.25	0.3080083949246028	ENSG00000146757, ENSG00000119866, ENSG00000171291, ENSG00000196247	62	654	20516	2.023872940712242	1.0	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:KRAB	3	4.6875	0.3635067660416508	ENSG00000146757, ENSG00000171291, ENSG00000196247	62	427	20516	2.3248470197174584	1.0	1.0	100.0
INTERPRO	IPR001909:Krueppel-associated box	3	4.6875	0.38432588330252776	ENSG00000146757, ENSG00000171291, ENSG00000196247	59	438	19139	2.2218481541676343	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 7	3	4.6875	0.42666605954063563	ENSG00000146757, ENSG00000171291, ENSG00000196247	62	487	20516	2.0384182287871764	1.0	1.0	100.0
INTERPRO	IPR013087:Zinc finger C2H2-type/integrase DNA-binding domain	4	6.25	0.4520261937278083	ENSG00000146757, ENSG00000119866, ENSG00000171291, ENSG00000196247	59	816	19139	1.5901462279827185	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 6	3	4.6875	0.4600543654087212	ENSG00000146757, ENSG00000119866, ENSG00000171291	62	520	20516	1.9090570719602977	1.0	1.0	100.0
SMART	SM00349:KRAB	3	4.6875	0.4983808348641316	ENSG00000146757, ENSG00000171291, ENSG00000196247	41	430	10374	1.76528644356211	0.9999999999999999	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 2	3	4.6875	0.5646042251218805	ENSG00000119866, ENSG00000171291, ENSG00000196247	62	632	20516	1.5707431604736626	1.0	1.0	100.0
SMART	SM00355:ZnF_C2H2	4	6.25	0.5787030858116893	ENSG00000146757, ENSG00000119866, ENSG00000171291, ENSG00000196247	41	770	10374	1.3144124168514413	1.0	1.0	100.0
Annotation Cluster 11	EnrichmentScore:0.39514183893787314
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	13	20.3125	0.15343584592257917	ENSG00000104894, ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000204252, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000170006, ENSG00000083454, ENSG00000121895, ENSG00000012124, ENSG00000162894	62	2931	20516	1.4676703976403518	1.0	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical	20	31.25	0.2271053678242757	ENSG00000235750, ENSG00000104894, ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000204252, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000170006, ENSG00000151687, ENSG00000152127, ENSG00000083454, ENSG00000145349, ENSG00000173926, ENSG00000160991, ENSG00000164649, ENSG00000121895, ENSG00000012124, ENSG00000162894	62	5371	20516	1.2321847916829327	1.0	1.0	100.0
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	15	23.4375	0.23675560437651	ENSG00000104894, ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000204252, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000170006, ENSG00000152127, ENSG00000083454, ENSG00000073849, ENSG00000121895, ENSG00000012124, ENSG00000162894	62	3826	20516	1.2973205402762087	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	19	29.6875	0.3038656639241075	ENSG00000104894, ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000068831, ENSG00000132185, ENSG00000204252, ENSG00000243156, ENSG00000197555, ENSG00000156738, ENSG00000176533, ENSG00000137101, ENSG00000069966, ENSG00000007312, ENSG00000077044, ENSG00000083454, ENSG00000116191, ENSG00000012124, ENSG00000162894	62	5334	20587	1.182774532215731	0.9999999999999999	1.0	100.0
UP_KW_DOMAIN	KW-1133~Transmembrane helix	21	32.8125	0.3338864207849338	ENSG00000235750, ENSG00000104894, ENSG00000159958, ENSG00000105369, ENSG00000042980, ENSG00000204252, ENSG00000156738, ENSG00000137101, ENSG00000007312, ENSG00000170006, ENSG00000151687, ENSG00000152127, ENSG00000083454, ENSG00000145349, ENSG00000173926, ENSG00000073849, ENSG00000160991, ENSG00000164649, ENSG00000121895, ENSG00000012124, ENSG00000162894	46	5837	14500	1.1340697648434648	0.998497644903675	0.9493171452578048	94.93171452578048
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	29	45.3125	0.3503485967488905	ENSG00000235750, ENSG00000159958, ENSG00000204252, ENSG00000137502, ENSG00000137101, ENSG00000176533, ENSG00000152127, ENSG00000073849, ENSG00000160991, ENSG00000102445, ENSG00000012124, ENSG00000162894, ENSG00000104894, ENSG00000105369, ENSG00000042980, ENSG00000068831, ENSG00000156738, ENSG00000069966, ENSG00000007312, ENSG00000077044, ENSG00000170006, ENSG00000151687, ENSG00000083454, ENSG00000145349, ENSG00000173926, ENSG00000116191, ENSG00000164649, ENSG00000121895, ENSG00000103365	57	8224	17662	1.0926471090176804	0.9998206887172898	1.0	100.0
