Annotation Cluster 1	EnrichmentScore:10.733746767359925
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0070469~respiratory chain	7	58.333333333333336	1.0018046816238684e-15	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198712, ENSG00000198804, ENSG00000198727	12	26	20587	461.8878205128205	1.7985612998927536e-14	9.016242134614816e-15	7.012632771367078e-13
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	8	66.66666666666666	1.5652602941614036e-15	ENSG00000198938, ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888, ENSG00000198804	12	68	19357	189.77450980392157	6.217248937900877e-14	6.104515147229475e-14	4.38272882365193e-12
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	7	58.333333333333336	2.3151806022651145e-14	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888, ENSG00000198804	11	44	18913	273.53512396694214	3.7125857943465235e-13	3.704288963624183e-13	3.704288963624183e-11
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	7	58.333333333333336	5.158946707009697e-13	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888, ENSG00000198899	12	65	19357	173.71666666666667	2.063682558173241e-11	1.0059946078668909e-11	7.222525389813576e-10
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	6	50.0	3.097057375847743e-11	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888	12	47	19357	205.9255319148936	1.2388223780135377e-09	4.026174588602066e-10	2.8905868841245603e-08
GOTERM_CC_DIRECT	GO:0005747~mitochondrial respiratory chain complex I	6	50.0	3.4842226399382864e-11	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888	12	51	20587	201.83333333333334	6.271603236740475e-10	1.5679001879722288e-10	1.2194779239784003e-08
UP_KW_LIGAND	KW-0520~NAD	7	58.333333333333336	1.4886551447372073e-08	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888, ENSG00000198804	9	199	6850	26.772752652149638	1.3397895493039158e-07	6.698948151317433e-08	5.954620578948829e-06
KEGG_PATHWAY	hsa04723:Retrograde endocannabinoid signaling	6	50.0	4.1824552503828684e-07	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888	11	148	8205	30.23955773955774	5.855421431388841e-06	4.87953112544668e-07	4.182455250382868e-05
UP_SEQ_FEATURE	DOMAIN:NADH:quinone oxidoreductase/Mrp antiporter membrane subunit	3	25.0	6.413374899049589e-07	ENSG00000198763, ENSG00000198886, ENSG00000198786	11	3	20516	1865.0909090909088	1.9881270927002426e-05	9.318118591559383e-06	0.0009318118591559383
INTERPRO	IPR001750:NADH:ubiquinone/plastoquinone oxidoreductase	3	25.0	7.369311596184975e-07	ENSG00000198763, ENSG00000198886, ENSG00000198786	11	3	19139	1739.9090909090908	2.358152774928346e-05	2.358179710779192e-05	0.0023581797107791918
UP_KW_MOLECULAR_FUNCTION	KW-0560~Oxidoreductase	7	58.333333333333336	1.4139701179192572e-06	ENSG00000212907, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000198786, ENSG00000198888, ENSG00000198727	10	610	11735	13.46639344262295	1.4139701178805808e-06	1.4139701179192572e-06	0.00014139701179192573
GOTERM_BP_DIRECT	GO:0032981~mitochondrial respiratory chain complex I assembly	4	33.33333333333333	5.321263737276767e-06	ENSG00000198763, ENSG00000198886, ENSG00000198786, ENSG00000198888	12	63	19357	102.41798941798942	0.00021282846461989635	2.9647040821970556e-05	0.0021285054949107068
GOTERM_MF_DIRECT	GO:0003954~NADH dehydrogenase activity	3	25.0	1.656012294772103e-05	ENSG00000198886, ENSG00000198786, ENSG00000198888	11	12	18913	429.84090909090907	0.0002649290611856925	8.832065572117882e-05	0.008832065572117883
UP_KW_DISEASE	KW-0867~MELAS syndrome	3	25.0	2.5801305776915336e-05	ENSG00000198886, ENSG00000198786, ENSG00000198888	11	4	4570	311.59090909090907	0.0004385316736822409	0.00010965554955189018	0.010965554955189019
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	4	33.33333333333333	0.00018256616125119087	ENSG00000212907, ENSG00000198886, ENSG00000198786, ENSG00000198888	11	223	18913	30.840603342845494	0.0029170623372126725	0.0007302646450047635	0.07302646450047634
Annotation Cluster 3	EnrichmentScore:4.093902210082422
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0031966~mitochondrial membrane	6	50.0	1.1849150845651932e-08	ENSG00000198938, ENSG00000198840, ENSG00000198886, ENSG00000198712, ENSG00000198888, ENSG00000198804	12	160	20587	64.334375	2.1328469446135756e-07	4.2656943044346954e-08	3.3177622367825407e-06
GOTERM_MF_DIRECT	GO:0004129~cytochrome-c oxidase activity	4	33.33333333333333	1.4086422061088248e-07	ENSG00000198938, ENSG00000198712, ENSG00000198804, ENSG00000198727	11	21	18913	327.49783549783547	2.253825148845756e-06	1.1269137648870598e-06	0.00011269137648870598
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=I	3	25.0	1.282341502179239e-06	ENSG00000198938, ENSG00000198712, ENSG00000198804	11	4	20516	1398.8181818181818	3.975182193205473e-05	9.318118591559383e-06	0.0009318118591559383
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=II	3	25.0	1.282341502179239e-06	ENSG00000198938, ENSG00000198712, ENSG00000198804	11	4	20516	1398.8181818181818	3.975182193205473e-05	9.318118591559383e-06	0.0009318118591559383
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	4	33.33333333333333	1.5483763260746854e-06	ENSG00000198938, ENSG00000198712, ENSG00000198804, ENSG00000198727	12	42	19357	153.6269841269841	6.193318305236506e-05	1.1442853204803093e-05	0.0008215381788063761
GOTERM_CC_DIRECT	GO:0045277~respiratory chain complex IV	3	25.0	1.4238062805498937e-05	ENSG00000198938, ENSG00000198712, ENSG00000198804	12	11	20587	467.8863636363636	0.000256254116322685	3.661216149985441e-05	0.0028476125610997875
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	4	33.33333333333333	3.427756268708952e-05	ENSG00000198938, ENSG00000198712, ENSG00000198899, ENSG00000198727	12	117	19357	55.148148148148145	0.0013701864432500432	0.0001671031180995614	0.011997146940481332
GOTERM_CC_DIRECT	GO:0005751~mitochondrial respiratory chain complex IV	3	25.0	8.376691380020908e-05	ENSG00000198938, ENSG00000198712, ENSG00000198804	12	26	20587	197.95192307692307	0.001506731342819534	0.00018847555605047044	0.01465920991503659
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	3	25.0	9.470889291752355e-05	ENSG00000198938, ENSG00000198712, ENSG00000198804	12	26	19357	186.125	0.003781367678554526	0.000410405202642602	0.029464988907673993
KEGG_PATHWAY	hsa04260:Cardiac muscle contraction	4	33.33333333333333	0.000130957267169212	ENSG00000198938, ENSG00000198712, ENSG00000198804, ENSG00000198727	11	87	8205	34.294670846394986	0.0018318419252485452	0.00014103090310530524	0.013095726716921201
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease	4	33.33333333333333	0.0007197916759881952	ENSG00000198938, ENSG00000198712, ENSG00000198804, ENSG00000198727	11	155	8205	19.24926686217009	0.010030071834730148	0.0007197916759881952	0.07197916759881952
UP_SEQ_FEATURE	TOPO_DOM:Mitochondrial matrix	3	25.0	0.0008370313902776826	ENSG00000198938, ENSG00000198712, ENSG00000198804	11	90	20516	62.169696969696965	0.02562480476077933	0.0023241297672470904	0.23241297672470904
UP_SEQ_FEATURE	TOPO_DOM:Mitochondrial intermembrane	3	25.0	0.0018683750489680187	ENSG00000198938, ENSG00000198712, ENSG00000198804	11	135	20516	41.44646464646464	0.05632533031013287	0.004137116179857756	0.4137116179857756
UP_KW_LIGAND	KW-0186~Copper	3	25.0	0.003091017735478235	ENSG00000198712, ENSG00000198804, ENSG00000198727	9	74	6850	30.855855855855854	0.027477670844060498	0.009273053206434704	0.8242713961275292
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	3	25.0	0.4242742119579277	ENSG00000198712, ENSG00000198804, ENSG00000198727	11	2677	18913	1.9268176724284307	0.999854302893618	0.9697696273324061	96.97696273324061
UP_KW_LIGAND	KW-0479~Metal-binding	3	25.0	0.9885037506736205	ENSG00000198712, ENSG00000198804, ENSG00000198727	9	3978	6850	0.5739902798726327	1.0	1.0	98.85037506736205
