Annotation Cluster 1	EnrichmentScore:3.491766540485896
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR012292:Globin, structural domain	3	25.0	1.6009627651114956e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	9	15	19139	425.3111111111111	0.00041616702943969575	0.00013875010630966293	0.013875010630966293
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	3	25.0	1.7883759715555888e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	9	16	19357	403.2708333333333	0.0018760495762842888	0.000625931590044456	0.0625931590044456
UP_SEQ_FEATURE	BINDING:distal binding residue	3	25.0	1.790906955497282e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	15	20516	410.32	0.0012528606087112149	0.00020893914480801622	0.02089391448080162
UP_SEQ_FEATURE	DOMAIN:Globin family profile	3	25.0	1.790906955497282e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	15	20516	410.32	0.0012528606087112149	0.00020893914480801622	0.02089391448080162
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	3	25.0	2.4072167585796544e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	16	18913	354.61875	0.0010345801175596359	0.0003450344020630838	0.03209622344772872
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	3	25.0	2.5899020025856005e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	18	20587	343.1166666666666	0.0010354377804208115	0.0003453202670114134	0.03453202670114134
UP_SEQ_FEATURE	BINDING:proximal binding residue	3	25.0	2.913966521708124e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	19	20516	323.93684210526317	0.002037727293958347	0.00029139665217081244	0.029139665217081244
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	3	25.0	5.2191173851688005e-05	ENSG00000206172, ENSG00000244734, ENSG00000188536	9	27	19357	238.9753086419753	0.005465227273447004	0.0013700183136068102	0.13700183136068103
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	3	25.0	0.00012575648195378456	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	36	18913	157.60833333333332	0.005393272569403695	0.0011430238556635866	0.10632780052684528
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	3	25.0	0.0001329097506585566	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	37	18913	153.34864864864863	0.005699196718034982	0.0011430238556635866	0.10632780052684528
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	3	25.0	0.00013382612241301633	ENSG00000206172, ENSG00000244734, ENSG00000188536	9	43	19357	150.05426356589146	0.013954405125471636	0.002682638228707355	0.26826382287073547
GOTERM_BP_DIRECT	GO:0010942~positive regulation of cell death	3	25.0	0.00015329361306899172	ENSG00000206172, ENSG00000244734, ENSG00000188536	9	46	19357	140.26811594202897	0.015968197848280186	0.002682638228707355	0.26826382287073547
BIOCARTA	h_ahspPathway:Hemoglobin's Chaperone	3	25.0	0.00017697311550319157	ENSG00000206172, ENSG00000244734, ENSG00000188536	4	13	1623	93.63461538461539	0.0007077045672811977	0.0005309193465095746	0.05309193465095746
UP_KW_DISEASE	KW-0360~Hereditary hemolytic anemia	3	25.0	0.0002342873171722261	ENSG00000206172, ENSG00000244734, ENSG00000188536	4	41	4570	83.59756097560977	0.0016388589687189592	0.0016400112202055827	0.16400112202055828
KEGG_PATHWAY	hsa05143:African trypanosomiasis	3	25.0	0.000293457219070364	ENSG00000206172, ENSG00000244734, ENSG00000188536	7	37	8205	95.03861003861005	0.0029306999504763454	0.0026874300855865133	0.26874300855865135
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	3	25.0	0.0004195016444979646	ENSG00000206172, ENSG00000244734, ENSG00000188536	9	76	19357	84.89912280701753	0.0431005053345509	0.006292524667469469	0.6292524667469469
KEGG_PATHWAY	hsa05144:Malaria	3	25.0	0.0005374860171173027	ENSG00000206172, ENSG00000244734, ENSG00000188536	7	50	8205	70.32857142857142	0.0053618786818204756	0.0026874300855865133	0.26874300855865135
UP_KW_LIGAND	KW-0408~Iron	4	33.33333333333333	0.0011940539955179914	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000147454	6	347	6850	13.160422670509126	0.007142971517273722	0.007164323973107949	0.7164323973107949
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	3	25.0	0.0017170355889697694	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	145	20587	42.59379310344828	0.06643104855135074	0.017170355889697696	1.7170355889697695
GOTERM_MF_DIRECT	GO:0020037~heme binding	3	25.0	0.0022549888797506316	ENSG00000206172, ENSG00000244734, ENSG00000188536	10	153	18913	37.0843137254902	0.09251116270578064	0.01616075363821286	1.5033259198337545
UP_KW_LIGAND	KW-0349~Heme	3	25.0	0.00392744624092793	ENSG00000206172, ENSG00000244734, ENSG00000188536	6	139	6850	24.64028776978417	0.023334512976781352	0.01178233872278379	1.178233872278379
UP_KW_PTM	KW-0007~Acetylation	6	50.0	0.00427986714111559	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000235169, ENSG00000254772, ENSG00000145335	7	3468	14104	3.485912011863569	0.029577139597773305	0.01711946856446236	1.7119468564462361
GOTERM_CC_DIRECT	GO:0005829~cytosol	7	58.333333333333336	0.014335213498910742	ENSG00000206172, ENSG00000144426, ENSG00000244734, ENSG00000188536, ENSG00000265681, ENSG00000254772, ENSG00000145335	10	5521	20587	2.6101974280021736	0.4387328099502551	0.11468170799128594	11.468170799128593
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	4	33.33333333333333	0.022546132941285216	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000147454	5	2106	11248	4.272744539411207	0.10776070577048391	0.05636533235321304	5.636533235321304
GOTERM_CC_DIRECT	GO:0005615~extracellular space	4	33.33333333333333	0.045871798268606274	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000145335	10	1946	20587	4.2316546762589935	0.8471486392016543	0.2555879885348251	25.55879885348251
GOTERM_CC_DIRECT	GO:0005576~extracellular region	4	33.33333333333333	0.056931444198058095	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000145335	10	2119	20587	3.8861727229825394	0.904119434581888	0.2555879885348251	25.55879885348251
GOTERM_CC_DIRECT	GO:0016020~membrane	5	41.66666666666667	0.0632720721574864	ENSG00000206172, ENSG00000144426, ENSG00000188536, ENSG00000254772, ENSG00000145335	10	3739	20587	2.753008825889275	0.9267953373634772	0.2555879885348251	25.55879885348251
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	4	33.33333333333333	0.06389699713370628	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000254772	10	2219	20587	3.7110410094637225	0.9287236362317218	0.2555879885348251	25.55879885348251
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	4	33.33333333333333	0.1232140597350586	ENSG00000112309, ENSG00000206172, ENSG00000244734, ENSG00000188536	10	2677	18913	2.825999252895032	0.9964971316675132	0.6622755710759399	61.60702986752929
UP_KW_LIGAND	KW-0479~Metal-binding	5	41.66666666666667	0.3043984197176738	ENSG00000112309, ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000145335	6	3978	6850	1.4349756996815821	0.8867173604357543	0.6087968394353476	60.87968394353476
UP_KW_PTM	KW-0325~Glycoprotein	4	33.33333333333333	0.32403567180832665	ENSG00000112309, ENSG00000206172, ENSG00000244734, ENSG00000188536	7	4733	14104	1.7028160936886902	0.9355138503889182	0.8640951248222044	86.40951248222044
GOTERM_MF_DIRECT	GO:0005515~protein binding	8	66.66666666666666	0.37900028299588295	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000147454, ENSG00000265681, ENSG00000235169, ENSG00000254772, ENSG00000145335	10	12623	18913	1.198637407906203	0.9999999987325515	1.0	95.23809523809523
UP_KW_PTM	KW-0597~Phosphoprotein	5	41.66666666666667	0.5245629319398432	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000235169, ENSG00000145335	7	8328	14104	1.2096884863455468	0.994509002155006	1.0	100.0
UP_KW_DISEASE	KW-0225~Disease variant	4	33.33333333333333	0.5280492592706186	ENSG00000206172, ENSG00000244734, ENSG00000188536, ENSG00000145335	4	3694	4570	1.23714131023281	0.994784731114971	1.0	100.0
Annotation Cluster 2	EnrichmentScore:0.39947457369207956
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	5	41.66666666666667	0.14745183223846095	ENSG00000112309, ENSG00000244734, ENSG00000147454, ENSG00000235169, ENSG00000145335	6	8224	17662	1.7896806095979247	0.8270549329002181	1.0	100.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	4	33.33333333333333	0.43309683081841355	ENSG00000112309, ENSG00000244734, ENSG00000147454, ENSG00000235169	10	5395	20587	1.5263762743280815	0.9999999998618486	1.0	100.0
UP_KW_DOMAIN	KW-1133~Transmembrane helix	4	33.33333333333333	0.4609720473679495	ENSG00000112309, ENSG00000244734, ENSG00000147454, ENSG00000235169	7	5837	14500	1.4195158961305954	0.975471684534279	0.9399615985887654	93.99615985887654
UP_KW_DOMAIN	KW-0812~Transmembrane	4	33.33333333333333	0.4699807992943827	ENSG00000112309, ENSG00000244734, ENSG00000147454, ENSG00000235169	7	5900	14500	1.4043583535108959	0.9778308206455039	0.9399615985887654	93.99615985887654
UP_SEQ_FEATURE	TRANSMEM:Helical	3	25.0	0.7271721634505821	ENSG00000112309, ENSG00000244734, ENSG00000235169	10	5371	20516	1.1459318562651275	1.0	1.0	100.0
