Annotation Cluster 1	EnrichmentScore:9.643745646406195
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	6	26.08695652173913	1.040352247771115e-08	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	22	70	19357	75.41688311688311	2.195140847094379e-06	2.743929053496316e-07	2.4708365884563984e-05
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	6	26.08695652173913	2.3260446766464806e-08	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	22	82	19357	64.38026607538802	4.907942286025424e-06	5.453282519693415e-07	4.910538761809236e-05
UP_KW_BIOLOGICAL_PROCESS	KW-0395~Inflammatory response	6	26.08695652173913	5.267391135846908e-07	ENSG00000126262, ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000108691	12	188	11248	29.914893617021278	4.740642033596032e-06	4.740652022262218e-06	0.0004740652022262218
UP_KW_MOLECULAR_FUNCTION	KW-0202~Cytokine	6	26.08695652173913	8.894828831367333e-07	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	13	196	11735	27.63343799058085	1.5121101413217986e-05	1.5121209013324467e-05	0.0015121209013324467
UP_KW_BIOLOGICAL_PROCESS	KW-0145~Chemotaxis	5	21.73913043478261	1.9256935208066784e-06	ENSG00000108688, ENSG00000108700, ENSG00000163734, ENSG00000163735, ENSG00000108691	12	101	11248	46.40264026402641	1.733110818880057e-05	8.665620843630054e-06	0.0008665620843630054
KEGG_PATHWAY	hsa04061:Viral protein interaction with cytokine and cytokine receptor	6	26.08695652173913	2.4696096875235453e-06	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	20	100	8205	24.615	9.877963045179516e-05	4.9392193750470905e-05	0.004445297437542381
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	7	30.434782608695656	3.815042450694815e-06	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691, ENSG00000018280	22	414	19357	14.876921387790953	0.0008046515867584647	8.04973957096606e-05	0.007248580656320148
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	5	21.73913043478261	8.545126254668025e-06	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163735, ENSG00000108691	22	123	19357	35.76681448632668	0.001801404862378564	0.00016391105815772303	0.014759763530790225
GOTERM_MF_DIRECT	GO:0031727~CCR2 chemokine receptor binding	3	13.043478260869565	2.7029124924790905e-05	ENSG00000108688, ENSG00000108700, ENSG00000108691	23	7	18913	352.41614906832297	0.0014585277847561917	0.0007113235957518532	0.06718056182100836
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	5	21.73913043478261	5.263131239156968e-05	ENSG00000163739, ENSG00000135047, ENSG00000163734, ENSG00000163735, ENSG00000108691	20	93	8205	22.056451612903224	0.002103093292447067	0.00047438586269439836	0.04269472764249586
KEGG_PATHWAY	hsa04657:IL-17 signaling pathway	5	21.73913043478261	5.488976657890198e-05	ENSG00000108688, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	20	94	8205	21.821808510638295	0.002193242244795668	0.00047438586269439836	0.04269472764249586
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	6	26.08695652173913	5.9298232836799795e-05	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	20	192	8205	12.820312499999998	0.0023691886736875167	0.00047438586269439836	0.04269472764249586
INTERPRO	IPR001089:CXC chemokine	3	13.043478260869565	8.879033983775414e-05	ENSG00000163739, ENSG00000163734, ENSG00000163735	22	13	19139	200.75874125874125	0.0033684965561510127	0.00042175411422933214	0.04217541142293321
INTERPRO	IPR018048:CXC chemokine, conserved site	3	13.043478260869565	8.879033983775414e-05	ENSG00000163739, ENSG00000163734, ENSG00000163735	22	13	19139	200.75874125874125	0.0033684965561510127	0.00042175411422933214	0.04217541142293321
GOTERM_MF_DIRECT	GO:0045236~CXCR chemokine receptor binding	3	13.043478260869565	0.00013438553377428193	ENSG00000163739, ENSG00000163734, ENSG00000163735	23	15	18913	164.46086956521737	0.007231035814437736	0.001814204705952806	0.17134155556220945
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	4	17.391304347826086	0.00021454887478725463	ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735	22	109	19357	32.28857381150959	0.04426506552418663	0.0037724843816758936	0.3397023850798198
UP_SEQ_FEATURE	DOMAIN:Chemokine interleukin-8-like	3	13.043478260869565	0.00026723799001158023	ENSG00000108700, ENSG00000163735, ENSG00000108691	21	25	20516	117.2342857142857	0.022723383523627794	0.007660822380331967	0.7660822380331966
INTERPRO	IPR000827:CC chemokine, conserved site	3	13.043478260869565	0.00028610013833149276	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	23	19139	113.47233201581028	0.010814459456976455	0.0012079783618440805	0.12079783618440805
GOTERM_BP_DIRECT	GO:0048245~eosinophil chemotaxis	3	13.043478260869565	0.00041658085763266524	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	28	19357	94.2711038961039	0.08416299700964935	0.006332291051085886	0.5702063031783499
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	4	17.391304347826086	0.0004201520128682578	ENSG00000108688, ENSG00000108700, ENSG00000108691, ENSG00000153823	22	137	19357	25.689449236894493	0.08485312147159119	0.006332291051085886	0.5702063031783499
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	6	26.08695652173913	0.00044567088599910926	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	20	295	8205	8.344067796610169	0.01767278084634938	0.0029711392399940618	0.2674025315994656
GOTERM_MF_DIRECT	GO:0048020~CCR chemokine receptor binding	3	13.043478260869565	0.0005145232354643604	ENSG00000108688, ENSG00000108700, ENSG00000108691	23	29	18913	85.06596701649175	0.02740877668111319	0.0055568509430150926	0.5248137001736476
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	3	13.043478260869565	0.0006158381792807046	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	34	19357	77.63502673796792	0.12188866121878872	0.008662790388548577	0.7800616937555591
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	4	17.391304347826086	0.001006288093483534	ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	22	185	19357	19.024078624078626	0.19138606659529656	0.013270424232814104	1.1949671110116966
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	3	13.043478260869565	0.0010789878318454528	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	45	19357	58.65757575757575	0.20370801541854022	0.013392143089375913	1.2059275767684472
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	4	17.391304347826086	0.001788185479399866	ENSG00000108688, ENSG00000108700, ENSG00000019169, ENSG00000108691	22	226	19357	15.5728077232502	0.3145261214702202	0.020163613692982654	1.8156808538704758
GOTERM_BP_DIRECT	GO:0006955~immune response	5	21.73913043478261	0.001815680853870476	ENSG00000108700, ENSG00000135047, ENSG00000163735, ENSG00000108691, ENSG00000018280	22	497	19357	8.851746844704591	0.31849853846892684	0.020163613692982654	1.8156808538704758
KEGG_PATHWAY	hsa04668:TNF signaling pathway	4	17.391304347826086	0.002045880299580162	ENSG00000163739, ENSG00000163734, ENSG00000163735, ENSG00000108691	20	112	8205	14.651785714285714	0.07865345105611476	0.011690744569029497	1.0521670112126549
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	3	13.043478260869565	0.002737061697738641	ENSG00000108700, ENSG00000163739, ENSG00000163734	22	72	19357	36.660984848484844	0.4391556244138132	0.028876000911142664	2.600208612851709
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	6	26.08695652173913	0.0029555654186085942	ENSG00000126262, ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163735, ENSG00000108691	22	949	19357	5.562889165628891	0.46449642035353644	0.029696395396495875	2.6740829977887284
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	3	13.043478260869565	0.0037038270834180427	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	84	19357	31.423701298701292	0.5429481250332853	0.032562813108383624	2.932196441039284
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	3	13.043478260869565	0.004905175890248713	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	97	19357	27.21227741330834	0.6456743429556178	0.04139968451369913	3.7279336765890214
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	7	30.434782608695656	0.005846160415130354	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000135047, ENSG00000163734, ENSG00000163735, ENSG00000108691	16	2133	17662	3.622655883731833	0.045823418600272725	0.04676928332104283	4.676928332104283
UP_KW_PTM	KW-0873~Pyrrolidone carboxylic acid	3	13.043478260869565	0.00902898041059912	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	97	14104	19.827553889409558	0.05296566712433304	0.06320286287419384	6.320286287419384
BBID	109.Chemokine_families	3	13.043478260869565	0.013419825764631816	ENSG00000108688, ENSG00000108700, ENSG00000108691	4	27	388	10.777777777777777	0.11449410878760147	0.10735860611705453	10.735860611705453
GOTERM_CC_DIRECT	GO:0005615~extracellular space	7	30.434782608695656	0.014012786973998896	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000135047, ENSG00000163734, ENSG00000163735, ENSG00000108691	23	1946	20587	3.219737253675321	0.4232600612912555	0.5464986919859569	54.64986919859569
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	3	13.043478260869565	0.017106058272788313	ENSG00000108688, ENSG00000108700, ENSG00000108691	22	186	19357	14.191348973607038	0.973763561397969	0.138822242136859	12.500581045499152
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	3	13.043478260869565	0.025446952686659814	ENSG00000108688, ENSG00000108700, ENSG00000163735	22	230	19357	11.476482213438734	0.9956553271086326	0.19176096488875788	17.2675750373763
UP_KW_DOMAIN	KW-0732~Signal	9	39.130434782608695	0.03170159414782707	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000074410, ENSG00000135047, ENSG00000163734, ENSG00000163735, ENSG00000108691, ENSG00000186407	15	4357	14500	1.9967867798944225	0.25168758292745597	0.28531434733044364	28.531434733044364
GOTERM_BP_DIRECT	GO:0007165~signal transduction	5	21.73913043478261	0.04387660490781554	ENSG00000108688, ENSG00000108700, ENSG00000163739, ENSG00000163735, ENSG00000108691	22	1259	19357	3.4942956170120585	0.999922653194264	0.3192401253637613	28.746741146499836
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	3	13.043478260869565	0.06664254979570487	ENSG00000163739, ENSG00000163734, ENSG00000108691	20	184	8205	6.688858695652174	0.9366247132640158	0.3332127489785244	29.98914740806719
GOTERM_CC_DIRECT	GO:0005576~extracellular region	6	26.08695652173913	0.0686603345335036	ENSG00000108688, ENSG00000163739, ENSG00000135047, ENSG00000163734, ENSG00000163735, ENSG00000108691	23	2119	20587	2.5344604715103514	0.9375955021635769	0.7333010633531636	73.33010633531636
UP_KW_PTM	KW-1015~Disulfide bond	10	43.47826086956522	0.08580567747851145	ENSG00000108688, ENSG00000108700, ENSG00000019169, ENSG00000163739, ENSG00000074410, ENSG00000135047, ENSG00000163734, ENSG00000163735, ENSG00000108691, ENSG00000186407	22	3808	14104	1.6835370511841101	0.41624432041741644	0.3003198711747901	30.03198711747901
KEGG_PATHWAY	hsa05417:Lipid and atherosclerosis	3	13.043478260869565	0.08730907821274157	ENSG00000163739, ENSG00000163734, ENSG00000108691	20	215	8205	5.724418604651162	0.974120896282652	0.3880403476121848	34.923631285096626
Annotation Cluster 3	EnrichmentScore:0.40469913301504024
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine	9	39.130434782608695	0.04548427096880785	ENSG00000126262, ENSG00000108688, ENSG00000019169, ENSG00000074410, ENSG00000135047, ENSG00000108691, ENSG00000186407, ENSG00000018280, ENSG00000183019	21	4376	20516	2.00927135022199	0.981746519660234	0.9779118258293688	97.79118258293687
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	6	26.08695652173913	0.14640051132665222	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000186407, ENSG00000018280, ENSG00000183019	21	2931	20516	1.999902519861578	0.999998775788151	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0391~Immunity	3	13.043478260869565	0.22478920203927674	ENSG00000126262, ENSG00000019169, ENSG00000186407	12	918	11248	3.0631808278867103	0.8988936760221441	0.6743676061178302	67.43676061178301
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	6	26.08695652173913	0.3120597775696785	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000186407, ENSG00000018280, ENSG00000183019	21	3826	20516	1.5320737808976177	0.9999999999999893	1.0	100.0
UP_KW_PTM	KW-0325~Glycoprotein	9	39.130434782608695	0.4077999676114308	ENSG00000126262, ENSG00000108688, ENSG00000019169, ENSG00000074410, ENSG00000135047, ENSG00000108691, ENSG00000186407, ENSG00000018280, ENSG00000183019	22	4733	14104	1.2190615216180396	0.9568669110660306	0.7278774900433862	72.78774900433862
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	5	21.73913043478261	0.431313436701648	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000135047, ENSG00000186407	16	3904	17662	1.4137743340163935	0.9890608460009849	1.0	100.0
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	3	13.043478260869565	0.4608782855756093	ENSG00000126262, ENSG00000019169, ENSG00000018280	23	1438	20587	1.867358045594727	0.9999999999656611	1.0	100.0
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	7	30.434782608695656	0.5228040318644371	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000135047, ENSG00000186407, ENSG00000018280, ENSG00000183019	23	5334	20587	1.1746547985849596	0.9999999999997055	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	3	13.043478260869565	0.5729993935702169	ENSG00000126262, ENSG00000019169, ENSG00000186407	13	1810	11735	1.4961750956226096	0.9999994784639171	1.0	100.0
UP_SEQ_FEATURE	TRANSMEM:Helical	6	26.08695652173913	0.6317783317196541	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000186407, ENSG00000018280, ENSG00000183019	21	5371	20516	1.0913636726334548	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	6	26.08695652173913	0.7213416829649498	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000186407, ENSG00000018280, ENSG00000183019	23	5395	20587	0.9954627876052705	1.0	1.0	100.0
UP_KW_DOMAIN	KW-1133~Transmembrane helix	6	26.08695652173913	0.7273990170564286	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000186407, ENSG00000018280, ENSG00000183019	15	5837	14500	0.9936611272914169	0.9999916872109965	1.0	100.0
UP_KW_DOMAIN	KW-0812~Transmembrane	6	26.08695652173913	0.7383535947414996	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000186407, ENSG00000018280, ENSG00000183019	15	5900	14500	0.9830508474576273	0.9999942531091147	1.0	100.0
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	7	30.434782608695656	0.7775578223291093	ENSG00000126262, ENSG00000019169, ENSG00000074410, ENSG00000135047, ENSG00000186407, ENSG00000018280, ENSG00000183019	16	8224	17662	0.9395823200389104	0.9999940057189061	1.0	100.0
