Annotation Cluster 1	EnrichmentScore:113.9967830234309
Annotation Cluster 2	EnrichmentScore:18.602795022147234
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)	32	44.44444444444444	2.863146069487966e-21	ENSG00000108107, ENSG00000149273, ENSG00000198242, ENSG00000142937, ENSG00000110700, ENSG00000181163, ENSG00000114942, ENSG00000135486, ENSG00000171863, ENSG00000171858, ENSG00000186468, ENSG00000063177, ENSG00000109475, ENSG00000172809, ENSG00000167526, ENSG00000148303, ENSG00000188846, ENSG00000198034, ENSG00000198755, ENSG00000115268, ENSG00000197958, ENSG00000144713, ENSG00000114391, ENSG00000100316, ENSG00000137154, ENSG00000231500, ENSG00000161970, ENSG00000164587, ENSG00000147403, ENSG00000142676, ENSG00000161016, ENSG00000105640	64	1267	20516	8.09629044988161	5.754923599670811e-19	5.754923599670811e-19	5.697660678281053e-17
UP_KW_PTM	KW-1017~Isopeptide bond	42	58.333333333333336	8.83137709831607e-21	ENSG00000108107, ENSG00000149273, ENSG00000198242, ENSG00000142937, ENSG00000110700, ENSG00000181163, ENSG00000114942, ENSG00000135486, ENSG00000171863, ENSG00000171858, ENSG00000124614, ENSG00000156482, ENSG00000186468, ENSG00000140988, ENSG00000063177, ENSG00000109475, ENSG00000172809, ENSG00000167526, ENSG00000148303, ENSG00000188846, ENSG00000198034, ENSG00000083845, ENSG00000198755, ENSG00000115268, ENSG00000168028, ENSG00000197958, ENSG00000145425, ENSG00000144713, ENSG00000114391, ENSG00000100316, ENSG00000137154, ENSG00000231500, ENSG00000143947, ENSG00000122406, ENSG00000108298, ENSG00000161970, ENSG00000089157, ENSG00000164587, ENSG00000147403, ENSG00000142676, ENSG00000161016, ENSG00000105640	67	1823	14104	4.849870231945047	8.83137709831607e-20	4.857257404073839e-20	4.8572574040738386e-18
UP_KW_PTM	KW-0832~Ubl conjugation	43	59.72222222222222	6.148129393049922e-16	ENSG00000108107, ENSG00000149273, ENSG00000198242, ENSG00000142937, ENSG00000110700, ENSG00000181163, ENSG00000114942, ENSG00000135486, ENSG00000156508, ENSG00000171863, ENSG00000171858, ENSG00000124614, ENSG00000156482, ENSG00000186468, ENSG00000140988, ENSG00000063177, ENSG00000109475, ENSG00000172809, ENSG00000167526, ENSG00000148303, ENSG00000188846, ENSG00000198034, ENSG00000083845, ENSG00000198755, ENSG00000115268, ENSG00000168028, ENSG00000197958, ENSG00000145425, ENSG00000144713, ENSG00000114391, ENSG00000100316, ENSG00000137154, ENSG00000231500, ENSG00000143947, ENSG00000122406, ENSG00000108298, ENSG00000161970, ENSG00000089157, ENSG00000164587, ENSG00000147403, ENSG00000142676, ENSG00000161016, ENSG00000105640	67	2594	14104	3.4895223190140277	6.661338147750939e-15	2.2543141107849716e-15	2.2543141107849717e-13
Annotation Cluster 3	EnrichmentScore:4.285729048689645
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	8	11.11111111111111	1.5422388364417432e-12	ENSG00000198242, ENSG00000114391, ENSG00000100316, ENSG00000122406, ENSG00000089157, ENSG00000147403, ENSG00000105373, ENSG00000142676	72	23	19357	93.512077294686	3.8709491168020804e-10	7.742038958937552e-11	7.371901638191532e-09
GOTERM_MF_DIRECT	GO:0008097~5S rRNA binding	4	5.555555555555555	5.9699085793075485e-06	ENSG00000100316, ENSG00000122406, ENSG00000105373, ENSG00000142676	72	10	18913	105.07222222222222	0.0005490824277696316	7.846165561375635e-05	0.007078605886893236
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	3	4.166666666666666	0.009917785162338526	ENSG00000122406, ENSG00000105373, ENSG00000142676	72	41	19357	19.671747967479675	0.9180618673830028	0.15558525473418564	14.814691586243173
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	4	5.555555555555555	0.047114784936163244	ENSG00000122406, ENSG00000171863, ENSG00000105373, ENSG00000142676	72	220	19357	4.888131313131312	0.9999945148600378	0.5141656964772597	48.95840695540442
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	6	8.333333333333332	0.0866290458927666	ENSG00000100316, ENSG00000122406, ENSG00000181163, ENSG00000147403, ENSG00000171863, ENSG00000142676	72	683	20587	2.5118350414836503	0.999147918111142	0.2702826231854318	20.790971014263985
Annotation Cluster 4	EnrichmentScore:3.3692836338457726
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:1990948~ubiquitin ligase inhibitor activity	5	6.944444444444445	2.2647376123962205e-08	ENSG00000145592, ENSG00000122406, ENSG00000115268, ENSG00000171863, ENSG00000142676	72	9	18913	145.93364197530863	2.083556452814328e-06	4.1671172068090456e-07	3.759464436577726e-05
GOTERM_BP_DIRECT	GO:1904667~negative regulation of ubiquitin protein ligase activity	5	6.944444444444445	1.1586856302001062e-07	ENSG00000145592, ENSG00000122406, ENSG00000115268, ENSG00000171863, ENSG00000142676	72	13	19357	103.40277777777777	2.9082588082873784e-05	3.635376164752833e-06	0.0003461573320222817
GOTERM_BP_DIRECT	GO:2000059~negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	3	4.166666666666666	0.0019538541634757465	ENSG00000122406, ENSG00000171863, ENSG00000142676	72	18	19357	44.80787037037037	0.3879229600043924	0.04086811625270103	3.8914262089225287
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	4	5.555555555555555	0.047114784936163244	ENSG00000122406, ENSG00000171863, ENSG00000105373, ENSG00000142676	72	220	19357	4.888131313131312	0.9999945148600378	0.5141656964772597	48.95840695540442
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	6	8.333333333333332	0.0866290458927666	ENSG00000100316, ENSG00000122406, ENSG00000181163, ENSG00000147403, ENSG00000171863, ENSG00000142676	72	683	20587	2.5118350414836503	0.999147918111142	0.2702826231854318	20.790971014263985
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	4	5.555555555555555	0.29080494966115744	ENSG00000149273, ENSG00000122406, ENSG00000171863, ENSG00000142676	72	513	19357	2.0962746372103096	1.0	1.0	95.6
Annotation Cluster 5	EnrichmentScore:2.092523848037332
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	8	11.11111111111111	1.4479058448112619e-06	ENSG00000168028, ENSG00000181163, ENSG00000135486, ENSG00000156508, ENSG00000105372, ENSG00000105373, ENSG00000204628, ENSG00000070756	13	662	11248	10.455960957471532	3.0405582493786554e-05	3.0406022741036498e-05	0.00304060227410365
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	3	4.166666666666666	0.3644922140765632	ENSG00000181163, ENSG00000135486, ENSG00000070756	72	339	18913	2.32460668633235	1.0	1.0	91.20879120879121
UP_SEQ_FEATURE	COMPBIAS:Polar residues	6	8.333333333333332	0.999999721060365	ENSG00000145592, ENSG00000181163, ENSG00000135486, ENSG00000161970, ENSG00000204628, ENSG00000070756	64	6886	20516	0.2793167295962823	1.0	1.0	99.99997210603651
Annotation Cluster 6	EnrichmentScore:1.633802236008334
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR011332:Ribosomal protein, zinc-binding domain	4	5.555555555555555	1.0507834887973876e-05	ENSG00000145592, ENSG00000143947, ENSG00000197756, ENSG00000177954	72	12	19139	88.60648148148147	0.0020783993695822067	0.0010402756539094136	0.10297678190214399
UP_SEQ_FEATURE	ZN_FING:C4-type	4	5.555555555555555	0.000833545314081857	ENSG00000145592, ENSG00000143947, ENSG00000197756, ENSG00000177954	64	60	20516	21.370833333333334	0.15431850535543457	0.04188565203261331	4.1468879375572385
UP_KW_LIGAND	KW-0862~Zinc	5	6.944444444444445	0.138587524892382	ENSG00000213741, ENSG00000145592, ENSG00000143947, ENSG00000197756, ENSG00000177954	7	2525	6850	1.9377652050919378	0.5256970946288024	0.69293762446191	69.293762446191
UP_KW_DOMAIN	KW-0863~Zinc-finger	4	5.555555555555555	0.25758667449514816	ENSG00000145592, ENSG00000143947, ENSG00000197756, ENSG00000177954	15	1837	14500	2.1048811467973145	0.8325540875609664	0.7727600234854445	77.27600234854445
UP_KW_LIGAND	KW-0479~Metal-binding	5	6.944444444444445	0.5043981187147962	ENSG00000213741, ENSG00000145592, ENSG00000143947, ENSG00000197756, ENSG00000177954	7	3978	6850	1.2299791711556416	0.9701004445412643	1.0	100.0
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	4	5.555555555555555	0.9984426875962522	ENSG00000145592, ENSG00000143947, ENSG00000197756, ENSG00000177954	72	2677	18913	0.3924998962354211	1.0	1.0	99.84426875962522
